 41.518        145.56 
 41.514        145.546 
 41.51         145.536 
 41.503        145.526 
 41.498        145.516 
 41.493        145.506 
 41.487        145.499 
 41.48         145.49 
 41.472        145.482 
 41.467        145.476 
 41.459        145.467 
 41.454        145.462 
 41.449        145.456 
 41.443        145.45 
 41.435        145.446 
 41.429        145.444 
 41.423        145.44 
 41.415        145.437 
 41.409        145.434 
 41.403        145.429 
 41.397        145.425 
 41.392        145.421 
 41.385        145.414 
 41.38         145.41 
 41.375        145.405 
 41.372        145.401 
 41.367        145.396 
 41.363        145.391 
 41.359        145.386 
 41.355        145.378 
 41.351        145.372 
 41.347        145.362 
 41.343        145.357 
 41.339        145.35 
 41.334        145.34 
 41.33         145.333 
 41.325        145.325 
 41.322        145.318 
 41.317        145.309 
 41.312        145.302 
 41.308        145.294 
 41.304        145.287 
 41.301        145.281 
 41.298        145.27 
 41.293        145.26 
 41.289        145.248 
 41.285        145.24 
 41.283        145.234 
 41.277        145.224 
 41.271        145.215 
 41.268        145.205 
 41.264        145.195 
 41.26         145.187 
 41.256        145.177 
 41.253        145.171 
 41.25         145.163 
 41.247        145.155 
 41.244        145.148 
 41.241        145.141 
 41.238        145.132 
 41.234        145.125 
 41.231        145.117 
 41.228        145.111 
 41.226        145.104 
 41.224        145.097 
 41.22         145.088 
 41.216        145.078 
 41.214        145.071 
 41.21         145.061 
 41.208        145.053 
 41.205        145.045 
 41.202        145.033 
 41.2          145.026 
 41.199        145.018 
 41.196        145.012 
 41.193        145.003 
 41.192        145 
 41.192        145 
 41.191        144.995 
 41.19         144.991 
 41.188        144.987 
 41.188        144.987 
 41.187        144.984 
 41.185        144.98 
 41.184        144.977 
 41.184        144.975 
 41.182        144.971 
 41.18         144.966 
 41.178        144.962 
 41.177        144.957 
 41.175        144.952 
 41.173        144.945 
 41.17         144.94 
 41.168        144.935 
 41.165        144.928 
 41.163        144.924 
 41.161        144.919 
 41.159        144.913 
 41.156        144.908 
 41.153        144.903 
 41.151        144.899 
 41.149        144.895 
 41.146        144.889 
 41.143        144.884 
 41.141        144.879 
 41.138        144.874 
 41.136        144.87 
 41.134        144.865 
 41.131        144.86 
 41.128        144.854 
 41.126        144.85 
 41.123        144.845 
 41.12         144.84 
 41.115        144.833 
 41.112        144.828 
 41.107        144.823 
 41.104        144.82 
 41.1          144.816 
 41.096        144.813 
 41.092        144.809 
 41.087        144.804 
 41.084        144.802 
 41.08         144.799 
 41.075        144.794 
 41.07         144.789 
 41.066        144.785 
 41.061        144.781 
 41.057        144.776 
 41.051        144.772 
 41.047        144.768 
 41.041        144.762 
 41.035        144.758 
 41.029        144.753 
 41.024        144.749 
 41.018        144.745 
 41.014        144.74 
 41.009        144.735 
 41.005        144.733 
 41.001        144.73 
 41.001        144.73 
 40.997        144.729 
 40.991        144.727 
 40.986        144.725 
 40.979        144.721 
 40.972        144.716 
 40.965        144.712 
 40.959        144.708 
 40.954        144.703 
 40.954        144.703 
 40.951        144.699 
 40.947        144.693 
 40.944        144.689 
 40.94         144.681 
 40.939        144.675 
 40.935        144.668 
 40.931        144.662 
 40.927        144.657 
 40.923        144.652 
 40.918        144.648 
 40.915        144.645 
 40.91         144.641 
 40.904        144.639 
 40.898        144.639 
 40.892        144.638 
 40.887        144.639 
 40.882        144.64 
 40.876        144.643 
 40.872        144.645 
 40.866        144.647 
 40.858        144.648 
 40.85         144.647 
 40.843        144.649 
 40.834        144.649 
