143.60  40.60   -16.60000 
147.00  43.00   -16.75860 
143.40  38.20   -16.80000 
141.80  32.20   -16.90000 
143.60  40.80   -17.10000 
145.00  41.80   -17.12200 
142.60  36.80   -17.15590 
141.80  32.00   -17.20000 
143.40  38.40   -17.30000 
145.80  42.40   -17.34730 
141.80  35.60   -17.39900 
143.00  37.40   -17.44880 
143.40  38.60   -17.60000 
141.80  31.80   -17.60000 
143.20  37.80   -17.60670 
142.40  36.60   -17.67860 
142.00  30.60   -17.86020 
145.20  42.00   -17.87330 
143.60  41.00   -17.90000 
143.40  38.80   -18.00000 
141.80  31.60   -18.00000 
144.20  41.40   -18.12260 
146.40  42.80   -18.13070 
146.80  43.00   -18.13440 
143.80  41.20   -18.15510 
144.60  41.60   -18.16470 
143.40  39.00   -18.20000 
142.20  36.40   -18.21950 
142.80  37.20   -18.35100 
143.40  39.20   -18.40000 
141.80  31.40   -18.40000 
141.60  34.00   -18.41400 
146.00  42.60   -18.45230 
143.40  39.60   -18.50000 
143.40  39.40   -18.50000 
141.60  34.20   -18.56590 
143.40  39.80   -18.60000 
145.40  42.20   -18.65080 
143.20  38.00   -18.65390 
141.60  33.80   -18.66510 
143.40  40.00   -18.70000 
141.80  31.20   -18.70000 
141.80  31.00   -18.70000 
143.40  40.20   -18.80000 
141.80  35.80   -18.88440 
143.00  37.60   -18.89540 
143.40  40.40   -19.00000 
141.60  34.40   -19.03570 
143.40  40.60   -19.20000 
142.60  37.00   -19.20810 
142.00  36.20   -19.22370 
141.60  33.60   -19.22490 
143.20  38.20   -19.50000 
141.60  34.60   -19.56790 
143.40  40.80   -19.60000 
145.60  42.40   -19.60560 
142.00  30.40   -19.61380 
141.60  32.80   -19.70000 
141.60  33.40   -19.78910 
141.60  33.00   -19.81630 
144.80  41.80   -19.85140 
141.60  34.80   -19.91650 
144.00  41.40   -19.99010 
141.60  33.20   -19.99010 
143.20  38.40   -20.00000 
142.80  37.40   -20.01770 
142.40  36.80   -20.04480 
143.00  37.80   -20.16700 
146.20  42.80   -20.17720 
146.60  43.00   -20.21440 
141.60  35.00   -20.25570 
143.60  41.20   -20.26050 
143.40  41.00   -20.40000 
143.20  38.60   -20.40000 
141.60  32.60   -20.40000 
144.40  41.60   -20.61250 
141.60  35.20   -20.61810 
141.80  30.80   -20.66250 
143.20  38.80   -20.70000 
145.00  42.00   -20.80030 
145.80  42.60   -20.84480 
142.20  36.60   -20.91040 
141.80  36.00   -20.98460 
143.20  39.00   -21.00000 
142.60  37.20   -21.08970 
147.00  43.20   -21.09540 
142.00  30.20   -21.09700 
143.20  39.20   -21.10000 
141.60  35.40   -21.11040 
143.20  39.40   -21.20000 
143.00  38.00   -21.24710 
143.20  39.60   -21.30000 
141.60  32.40   -21.30000 
143.20  39.80   -21.40000 
145.20  42.20   -21.41580 
143.20  40.00   -21.50000 
142.80  37.60   -21.52220 
143.20  40.20   -21.60000 
143.80  41.40   -21.71370 
143.20  40.40   -21.80000 
141.60  32.20   -21.90000 
141.60  35.60   -21.99330 
142.00  36.40   -22.01570 
143.20  40.60   -22.10000 
143.00  38.20   -22.10000 
142.40  37.00   -22.17530 
141.60  32.00   -22.20000 
142.00  30.00   -22.23340 
145.40  42.40   -22.43460 
143.20  40.80   -22.50000 
141.60  31.80   -22.50000 
143.40  41.20   -22.63300 
143.00  38.40   -22.70000 
141.60  31.60   -22.70000 
146.40  43.00   -22.76840 
146.00  42.80   -22.79790 
141.60  31.40   -22.80000 
142.60  37.40   -22.81240 
144.20  41.60   -22.81550 
144.60  41.80   -22.82240 
142.80  37.80   -22.84920 
141.60  31.20   -22.90000 
141.60  31.00   -22.90000 
146.80  43.20   -23.13200 
143.20  41.00   -23.20000 
143.00  38.60   -23.20000 
142.20  36.80   -23.31770 
141.60  35.80   -23.42630 
141.80  30.60   -23.42960 
143.60  41.40   -23.48900 
141.80  36.20   -23.55730 
143.00  38.80   -23.60000 
145.60  42.60   -23.78990 
143.00  39.00   -23.90000 
142.80  38.00   -23.98030 
143.00  39.20   -24.10000 
142.40  37.20   -24.12270 
144.80  42.00   -24.23980 
143.00  39.40   -24.30000 
142.60  37.60   -24.36910 
141.40  34.00   -24.38490 
141.40  34.20   -24.39330 
143.00  39.60   -24.40000 
143.00  39.80   -24.50000 
143.00  40.00   -24.60000 
144.00  41.60   -24.60670 
142.00  36.60   -24.65700 
141.40  34.40   -24.68170 
141.40  33.80   -24.69110 
143.00  40.20   -24.80000 
142.80  38.20   -24.90000 
145.00  42.20   -24.96480 
143.00  40.40   -25.00000 
141.40  34.60   -25.07300 
141.40  33.60   -25.18420 
143.00  40.60   -25.20000 
141.40  34.80   -25.37920 
143.20  41.20   -25.42270 
142.20  37.00   -25.48310 
141.40  32.80   -25.50000 
141.60  36.00   -25.50070 
141.40  35.00   -25.57810 
142.80  38.40   -25.60000 
143.40  41.40   -25.61680 
141.40  33.00   -25.61890 
141.40  33.40   -25.62010 
143.00  40.80   -25.70000 
146.20  43.00   -25.71100 
145.20  42.40   -25.71390 
141.40  35.20   -25.71760 
142.60  37.80   -25.74260 
141.40  33.20   -25.77020 
144.40  41.80   -25.77940 
141.60  30.80   -25.84270 
142.40  37.40   -25.90540 
143.80  41.60   -25.96530 
141.40  35.40   -25.97480 
145.80  42.80   -26.04460 
142.80  38.60   -26.10000 
141.80  30.40   -26.21440 
146.60  43.20   -26.27060 
143.00  41.00   -26.30000 
141.80  36.40   -26.30660 
141.40  32.60   -26.40000 
142.80  38.80   -26.60000 
141.40  35.60   -26.62350 
142.60  38.00   -26.91990 
142.80  39.00   -27.00000 
142.00  36.80   -27.01610 
141.40  32.40   -27.20000 
143.60  41.60   -27.21050 
142.80  39.20   -27.30000 
145.40  42.60   -27.31760 
142.20  37.20   -27.49340 
142.80  39.40   -27.50000 
142.40  37.60   -27.51170 
141.40  32.20   -27.60000 
142.80  39.60   -27.70000 
141.40  32.00   -27.80000 
141.40  35.80   -27.89850 
142.80  39.80   -27.90000 
142.60  38.20   -27.90000 
144.60  42.00   -27.95920 
142.80  40.00   -28.00000 
141.40  31.80   -28.10000 
141.40  31.40   -28.10000 
141.40  31.20   -28.10000 
141.40  31.00   -28.10000 
141.60  36.20   -28.11270 
147.00  43.40   -28.18850 
142.80  40.20   -28.20000 
141.40  31.60   -28.20000 
144.20  41.80   -28.28330 
143.20  41.40   -28.39120 
142.80  40.40   -28.50000 
141.80  30.20   -28.54840 
142.60  38.40   -28.70000 
143.00  41.20   -28.71220 
142.80  40.60   -28.90000 
143.40  41.60   -28.90120 
141.80  36.60   -28.91330 
142.40  37.80   -28.92360 
142.00  37.00   -29.14470 
144.80  42.20   -29.20650 
142.80  40.80   -29.30000 
142.60  38.60   -29.30000 
142.20  37.40   -29.35100 
146.00  43.00   -29.35760 
145.00  42.40   -29.87750 
142.80  41.00   -29.90000 
142.60  38.80   -29.90000 
141.60  30.60   -29.92650 
141.40  36.00   -29.93890 
145.60  42.80   -30.01490 
144.00  41.80   -30.04110 
146.40  43.20   -30.07000 
142.40  38.00   -30.14200 
141.80  30.00   -30.16500 
142.60  39.00   -30.40000 
141.20  34.20   -30.57990 
141.20  34.00   -30.71550 
141.20  34.40   -30.72930 
142.60  39.20   -30.80000 
143.80  41.80   -30.89200 
141.60  36.40   -30.97210 
141.20  35.40   -30.99600 
142.20  37.60   -31.01960 
141.20  34.60   -31.02040 
145.20  42.60   -31.10550 
141.20  35.20   -31.11960 
141.20  33.80   -31.12860 
141.80  36.80   -31.17090 
142.60  39.40   -31.20000 
142.40  38.20   -31.20000 
146.80  43.40   -31.20690 
142.00  37.20   -31.22690 
141.20  34.80   -31.24900 
141.20  35.60   -31.26260 
141.20  35.00   -31.28050 
143.60  41.80   -31.32310 
142.60  39.60   -31.40000 
143.20  41.60   -31.57030 
142.60  39.80   -31.60000 
144.40  42.00   -31.65600 
141.20  33.60   -31.67200 
142.60  40.00   -31.80000 
141.20  32.80   -31.90000 
143.00  41.40   -31.96670 
142.60  40.20   -32.10000 
142.40  38.40   -32.10000 
141.20  33.40   -32.13760 
141.20  35.80   -32.24310 
141.20  33.00   -32.25440 
143.40  41.80   -32.28670 
141.40  30.80   -32.31050 
141.20  33.20   -32.35680 
142.20  37.80   -32.46740 
142.60  40.40   -32.50000 
142.80  41.20   -32.55460 
141.40  36.20   -32.67910 
142.60  40.60   -32.90000 
142.40  38.60   -32.90000 
141.80  37.00   -33.15940 
142.00  37.40   -33.20320 
142.60  40.80   -33.40000 
141.20  32.60   -33.40000 
142.40  38.80   -33.50000 
141.60  36.60   -33.66600 
142.20  38.00   -33.70250 
145.80  43.00   -33.70530 
144.60  42.20   -33.83910 
142.60  41.00   -33.90000 
141.60  30.40   -33.98200 
