128.6	45.8	617.126
128.8	45.8	610.263
129	45.8	603.313
129.2	45.8	596.269
129.4	45.8	589.135
129.6	45.8	581.92
129.8	45.8	574.65
130	45.8	567.37
130.2	45.8	560.153
130.4	45.8	553.098
130.6	45.8	546.313
130.8	45.8	539.927
131	45.8	533.074
131.2	45.8	525.796
131.4	45.8	518.149
131.6	45.8	510.228
131.8	45.8	502.064
132	45.8	493.245
132.2	45.8	484.858
132.4	45.8	477.255
132.6	45.8	470.257
132.8	45.8	463.513
133	45.8	456.764
133.2	45.8	450.214
133.4	45.8	445.902
133.6	45.8	442.633
133.8	45.8	440.033
134	45.8	437.376
134.2	45.8	434.524
134.4	45.8	431.471
134.6	45.8	428.726
134.8	45.8	426.476
135	45.8	424.925
135.2	45.8	423.694
135.4	45.8	422.452
135.6	45.8	421.248
135.8	45.8	420.111
136	45.8	418.478
136.2	45.8	416.375
136.4	45.8	414.543
136.6	45.8	412.878
136.8	45.8	410.575
137	45.8	408.091
137.2	45.8	405.439
137.4	45.8	402.521
137.6	45.8	400.235
137.8	45.8	397.372
138	45.8	394.037
138.2	45.8	391.717
138.4	45.8	388.986
138.6	45.8	385.858
138.8	45.8	382.441
139	45.8	379.398
139.2	45.8	376.802
139.4	45.8	374.531
139.6	45.8	372.518
139.8	45.8	369.288
140	45.8	366.084
140.2	45.8	363.126
140.4	45.8	360.279
140.6	45.8	355.945
140.8	45.8	353.787
141	45.8	351.082
141.2	45.8	347.884
141.4	45.8	343.609
141.6	45.8	342.252
141.8	45.8	340.179
142	45.8	336.338
142.2	45.8	333.441
142.4	45.8	331.085
142.6	45.8	328.607
142.8	45.8	325.771
143	45.8	323.527
143.2	45.8	321.712
143.4	45.8	319.102
143.6	45.8	316.567
143.8	45.8	314.113
144	45.8	311.423
144.2	45.8	308.258
144.4	45.8	305.488
144.6	45.8	302.973
144.8	45.8	300.139
145	45.8	298.101
145.2	45.8	294.799
145.4	45.8	291.233
145.6	45.8	288.048
145.8	45.8	285.295
146	45.8	282.241
146.2	45.8	279.378
146.4	45.8	276.243
146.6	45.8	273.011
146.8	45.8	270.951
147	45.8	267.47
128	45.6	636.485
128.2	45.6	629.842
128.4	45.6	623.139
128.6	45.6	616.37
128.8	45.6	609.526
129	45.6	602.601
129.2	45.6	595.591
129.4	45.6	588.5
129.6	45.6	581.338
129.8	45.6	574.128
130	45.6	566.911
130.2	45.6	559.748
130.4	45.6	552.719
130.6	45.6	545.876
130.8	45.6	539.063
131	45.6	531.923
131.2	45.6	524.511
131.4	45.6	516.88
131.6	45.6	509.088
131.8	45.6	501.149
132	45.6	492.842
132.2	45.6	484.685
132.4	45.6	476.857
132.6	45.6	469.315
132.8	45.6	461.956
133	45.6	454.772
133.2	45.6	447.992
133.4	45.6	441.932
133.6	45.6	436.652
133.8	45.6	431.822
134	45.6	426.953
134.2	45.6	421.9
134.4	45.6	417.002
134.6	45.6	413.264
134.8	45.6	410.538
135	45.6	409.006
135.2	45.6	408.039
135.4	45.6	406.96
135.6	45.6	405.389
135.8	45.6	403.85
136	45.6	401.266
136.2	45.6	398.24
136.4	45.6	396.542
136.6	45.6	395.294
136.8	45.6	392.635
137	45.6	389.858
137.2	45.6	386.981
137.4	45.6	384.032
137.6	45.6	381.339
137.8	45.6	378.18
138	45.6	374.725
138.2	45.6	371.786
138.4	45.6	368.908
138.6	45.6	365.607
138.8	45.6	362.172
139	45.6	358.954
139.2	45.6	356.363
139.4	45.6	353.747
139.6	45.6	352.189
139.8	45.6	348.079
140	45.6	345.265
140.2	45.6	342.273
140.4	45.6	340.086
140.6	45.6	337.102
140.8	45.6	334.731
141	45.6	332.116
141.2	45.6	329.348
141.4	45.6	326.446
141.6	45.6	324.861
141.8	45.6	322.935
142	45.6	319.775
142.2	45.6	316.955
142.4	45.6	314.527
142.6	45.6	311.834
142.8	45.6	309.282
143	45.6	307.336
143.2	45.6	305.656
143.4	45.6	302.369
143.6	45.6	299.689
143.8	45.6	297.282
144	45.6	294.906
144.2	45.6	291.223
144.4	45.6	288.238
144.6	45.6	285.499
144.8	45.6	282.38
145	45.6	279.506
145.2	45.6	276.169
145.4	45.6	272.969
145.6	45.6	269.575
145.8	45.6	266.145
146	45.6	262.809
146.2	45.6	259.84
146.4	45.6	256.656
146.6	45.6	252.502
146.8	45.6	251.509
147	45.6	246.962
128	45.4	635.797
128.2	45.4	629.159
128.4	45.4	622.464
128.6	45.4	615.706
128.8	45.4	608.878
129	45.4	601.977
129.2	45.4	594.998
129.4	45.4	587.943
129.6	45.4	580.822
129.8	45.4	573.651
130	45.4	566.459
130.2	45.4	559.29
130.4	45.4	552.202
130.6	45.4	545.239
130.8	45.4	538.186
131	45.4	530.919
131.2	45.4	523.485
131.4	45.4	515.912
131.6	45.4	508.194
131.8	45.4	500.313
132	45.4	492.605
132.2	45.4	484.825
132.4	45.4	477.069
132.6	45.4	469.397
132.8	45.4	461.866
133	45.4	454.568
133.2	45.4	447.519
133.4	45.4	440.134
133.6	45.4	433.102
133.8	45.4	426.324
134	45.4	419.45
134.2	45.4	412.317
134.4	45.4	405.39
134.6	45.4	400.733
134.8	45.4	397.181
135	45.4	395.266
135.2	45.4	393.898
135.4	45.4	391.956
135.6	45.4	389.365
135.8	45.4	386.448
136	45.4	383.176
136.2	45.4	380.246
136.4	45.4	378.138
136.6	45.4	376.267
136.8	45.4	373.709
137	45.4	371.393
137.2	45.4	368.564
137.4	45.4	365.6
137.6	45.4	362.898
137.8	45.4	359.617
138	45.4	356.101
138.2	45.4	352.908
138.4	45.4	350.205
138.6	45.4	346.879
138.8	45.4	343.681
139	45.4	340.942
139.2	45.4	338.44
139.4	45.4	335.919
139.6	45.4	333.656
139.8	45.4	330.484
140	45.4	327.84
140.2	45.4	325.248
140.4	45.4	323.081
140.6	45.4	320.668
140.8	45.4	318.173
141	45.4	315.446
141.2	45.4	313.179
141.4	45.4	311.193
141.6	45.4	309.424
141.8	45.4	307.356
142	45.4	304.067
142.2	45.4	301.255
142.4	45.4	298.919
142.6	45.4	295.833
142.8	45.4	293.104
143	45.4	290.841
143.2	45.4	288.399
143.4	45.4	285.338
143.6	45.4	282.602
143.8	45.4	279.857
144	45.4	277.005
144.2	45.4	273.593
144.4	45.4	270.629
144.6	45.4	267.996
144.8	45.4	264.38
145	45.4	260.9
145.2	45.4	257.316
145.4	45.4	254.554
145.6	45.4	250.938
145.8	45.4	246.943
146	45.4	243.24
146.2	45.4	240.107
146.4	45.4	236.508
146.6	45.4	232.605
146.8	45.4	230.207
147	45.4	226.908
128	45.2	635.198
128.2	45.2	628.563
128.4	45.2	621.874
128.6	45.2	615.126
128.8	45.2	608.313
129	45.2	601.431
129.2	45.2	594.478
129.4	45.2	587.454
129.6	45.2	580.364
129.8	45.2	573.216
130	45.2	566.023
130.2	45.2	558.795
130.4	45.2	551.54
130.6	45.2	544.276
130.8	45.2	537.283
131	45.2	530.047
131.2	45.2	522.696
131.4	45.2	515.286
131.6	45.2	507.821
131.8	45.2	500.294
132	45.2	492.719
132.2	45.2	485.077
132.4	45.2	477.389
132.6	45.2	469.708
132.8	45.2	462.122
133	45.2	454.726
133.2	45.2	447.416
